ARREST LOCATION,Formatted,lat,lon
ALYSSUM LN / SANTANA RW,"Alyssum Ln & Santana Row, San Jose, CA 95128, USA",37.3226318,-121.9478064
1900 BLOCK ASSUNTA WY,"1900 Assunta Way, San Jose, CA 95124, USA",37.271538,-121.9271211
HARRIS AV / GUNAR DR,"Gunar Dr & Harris Ave, San Jose, CA 95124, USA",37.2778077,-121.9255201
KELLY CT / RAYOS DEL SOL DR,,,
4100 BLOCK DULCEY DR,"4100 Dulcey Dr, San Jose, CA 95136, USA",37.2729882,-121.842177
600 BLOCK GITTLE CT,"600 Gittle Ct, San Jose, CA 95116, USA",37.3526121,-121.8367579
CHABRANT WY / WILLOW ST,"Chabrant Way & Willow St, San Jose, CA 95125, USA",37.3101952,-121.8972819
5800 BLOCK ETTERSBERG DR,"5800 Ettersberg Dr, San Jose, CA 95123, USA",37.2465808,-121.8119933
WOODBOROUGH/28O,"Woodborough Dr, San Jose, CA 95116, USA",37.3348337,-121.8653683
900 BLOCK TOMLINSON,"900 Tomlinson Ln, San Jose, CA 95116, USA",37.343856,-121.843482
1700 BLOCK EL CAJON,"El Cajon Dr, San Jose, CA 95111, USA",37.2826309,-121.8278781
3300 BLOCK SAN MARDO AV,"3300 San Mardo Ave, San Jose, CA 95127, USA",37.3883768,-121.8389514
LILLIAN WY / CLOVERBROOK DR,"Lillian Way & Cloverbrook Dr, San Jose, CA 95120, USA",37.2253143,-121.8636504
ELWOOD RD / NIKETTE WY,"Elwood Rd & Nikette Way, San Jose, CA 95120, USA",37.2094029,-121.8577494
200 BLOCK S 28TH ST,"200 S 28th St, San Jose, CA 95116, USA",37.3458161,-121.8617613
1400 BLOCK SUFFOLK DR,"1400 Suffolk Dr, San Jose, CA 95127, USA",37.3474958,-121.8215272
SAMARITAN DR / SANTORO LN,"Samaritan Dr & Santoro Lane, San Jose, CA 95124, USA",37.2506364,-121.93555
3600 BLOCK PLEASANT KNOLL DR,"3600 Pleasant Knl Dr, San Jose, CA 95148, USA",37.3514741,-121.7907792
6400 BLOCK FELDER DR,"6400 Felder Dr, San Jose, CA 95123, USA",37.2288797,-121.8078941
TOWNSEND AV / TOWNSEND PARK CL,"Townsend Ave & Townsend Park Cir, San Jose, CA 95131, USA",37.3817891,-121.8825132
1000 BLOCK SAN MATEO RD,"San Mateo Dr, San Jose, CA 95111, USA",37.2804413,-121.8321062
1100 BLOCK CURTNER AV,"1100 Curtner Ave, San Jose, CA 95125, USA",37.2898467,-121.8876741
SILVERLEAF RD,"Silver Leaf Rd, San Jose, CA 95138, USA",37.2492953,-121.7852776
N 2ND ST / DEVINE ST,"N 2nd St & Devine St, San Jose, CA 95112, USA",37.3403947,-121.8922486
1200 BLOCK DONCASTER WAY,"1200 Doncaster Way, San Jose, CA 95127, USA",37.35354969999999,-121.8188417
JURAN DR/TULLY RD,"Tully Rd, San Jose, CA, USA",37.3225137,-121.8255667
100 BLOCK TILLMAN AV,"100 Tillman Ave, San Jose, CA 95126, USA",37.3279843,-121.913999
1200 BLOCK AIRPORT PY,"Airport Pkwy, San Jose, CA 95110, USA",37.3693592,-121.9276893
1800 BLOCK CREWE CT,"1800 Crewe Ct, San Jose, CA 95132, USA",37.4120178,-121.8587283
200 BLOCK TRUCKEE LN,"200 Truckee Ln, San Jose, CA 95136, USA",37.273548,-121.840554
2300 BLOCK S 10TH ST,"2300 S 10th St, San Jose, CA 95112, USA",37.3067384,-121.8528621
PEDRO ST / MERIDIAN WY,"Meridian Way & Pedro St, San Jose, CA 95126, USA",37.3128559,-121.9136497
1500 BLOCK CAMINO MONDE,"1500 Camino Monde, San Jose, CA 95125, USA",37.3017422,-121.91082
2400 BLOCK SLEEPY HOLLOW LN,"2400 Sleepy Hollow Ln, San Jose, CA 95116, USA",37.3483407,-121.8317725
GASSMAN DR/TYERS RD,"Gassmann Dr, San Jose, CA 95121, USA",37.3073771,-121.8376703
MERRIWEATHER LN / SHOREWOOD LN,"Merriweather Ln & Shorewood Ln, San Jose, CA 95134, USA",37.4160958,-121.96455
600 BLOCK S 15TH ST,"600 S 15th St, San Jose, CA 95112, USA",37.333742,-121.8690028
GUADALUPE RIVER PARK/ST JOHN,"Guadalupe River Trail & W St John St, San Jose, CA 95110, USA",37.3347839,-121.8990195
STONECREST WY / VICEROY WY,"Viceroy Way & Stonecrest Way, San Jose, CA 95133, USA",37.3873272,-121.8494889
500 BLOCK LATIMER CL,"500 W Latimer Ave, Campbell, CA 95008, USA",37.290412,-121.9589467
RUBY AV / PINEGATE WY,"Ruby Ave & Pinegate Way, San Jose, CA 95148, USA",37.3221167,-121.7809652
VIA FERRARI / PANOCHE AV,"Panoche Ave, San Jose, CA 95122, USA",37.331773,-121.8501546
1000 BLOCK MALONE RD,"1000 Malone Rd, San Jose, CA 95125, USA",37.2945793,-121.8869121
1000 BLOCK LAS PALMAS,"1000 Las Palmas Way, San Jose, CA 95133, USA",37.37847259999999,-121.8533871
LEIGH AV / HARRIS AV,"Harris Ave & Leigh Ave, San Jose, CA 95124, USA",37.2783522,-121.9235207
3000 BLOCK ZANKER RD,"3000 Zanker Rd, San Jose, CA 95134, USA",37.3975284,-121.9309714
00 BLOCK SHELLBARK DR,"Shellbark Dr, San Jose, CA 95136, USA",37.2723555,-121.832158
1900 BLOCK LAURINDA DR,"1900 Laurinda Dr, San Jose, CA 95124, USA",37.2470051,-121.9236434
CEDAR LN / ALUM ROCK AV,,,
TRINITY RIVER CT / LEWIS RD,"Lewis Rd & Trinity River Ct, San Jose, CA 95111, USA",37.298731,-121.8364954
7000 BLOCK DEL RIO DR,"7000 Del Rio Dr, San Jose, CA 95119, USA",37.225055,-121.7794335
2200 BLOCK CAMDEN AV,"2200 Camden Ave, San Jose, CA 95124, USA",37.26420239999999,-121.939072
ALMADEN EX / HARRY RD,"Harry Rd & Almaden Expy, San Jose, CA 95120, USA",37.2030636,-121.8276964
5200 BLOCK ROOSTER DR,"5200 Rooster Dr, San Jose, CA 95136, USA",37.262205,-121.8242028
2700 BLOCK FLAGSTAD CT,"2700 Flagstad Ct, San Jose, CA 95121, USA",37.313012,-121.8228629
400 BLOCK SAFARI DR,"400 Safari Dr, San Jose, CA 95123, USA",37.2399356,-121.8268766
5600 BLOCK LA SEYNE PL,"5600 La Seyne Pl, San Jose, CA 95138, USA",37.2701186,-121.7663042
KAMMODOR/OAK,,,
5700 BLOCK MERIDIAN AV,"5700 Meridian Ave, San Jose, CA 95118, USA",37.2408791,-121.8877501
1900 BLOCK GROSVENOR DR,"1900 Grosvenor Dr, San Jose, CA 95132, USA",37.4122519,-121.8607914
3600 BLOCK NOVA SCOTIA AV,"3600 Nova Scotia Ave, San Jose, CA 95124, USA",37.2625222,-121.9409857
UNKNOWN VINE ST,"Vine St, San Jose, CA, USA",37.318742,-121.8835102
STOWE AV / OAKLAND AV,"Oakland Ave & Stowe Ave, San Jose, CA 95116, USA",37.3535131,-121.849376
2700 BLOCK CORNWALL DR,"2700 Cornwall Dr, San Jose, CA 95127, USA",37.344863,-121.822537
SANTA CLARA ST/26TH ST,"E Santa Clara St & N 26th St, San Jose, CA 95116, USA",37.3478884,-121.8658938
COLLEEN DR / EVANGELINE CT,"Evangeline Dr & Colleen Dr, San Jose, CA 95123, USA",37.2320648,-121.8440556
CARLTON/MARY ALICE,"San Jose, CA, USA",37.33874,-121.8852525
ALMA/E MONTEREY,"Monterey Cir, San Jose, CA 95138, USA",37.2384452,-121.7700191
2100 BLOCK MARQUES AV,"2100 Marques Ave, San Jose, CA 95125, USA",37.2871744,-121.9038904
ALMADEN EXP/HY 85,,,
3500 BLOCK SLOPEVIEW DR,"3500 Slopeview Dr, San Jose, CA 95148, USA",37.3323903,-121.7794059
HOUNDSBROOK WY / COYOTE RD,"Coyote Rd & Houndsbrook Way, San Jose, CA 95111, USA",37.2794975,-121.8209112
CLINTON PL / STOCKTON AV,"Clinton Pl & Stockton Ave, San Jose, CA 95126, USA",37.3333276,-121.905414
MEADOWS PARK/BLUEFIELD DR,"Meadows Park, Bluefield Ct, San Jose, CA 95136, USA",37.2715946,-121.8521691
UNKNOWN FELIPE AV,"Felipe Ave, San Jose, CA 95122, USA",37.3355112,-121.8507496
PARKMOOR/87,,,
EAGLES RD/BLOSSOM HILL RD,"Blossom Hill Rd, San Jose, CA, USA",37.2462929,-121.8861302
3600 BLOCK TRONSON CT,"3600 Tronson Ct, San Jose, CA 95132, USA",37.4182035,-121.8582259
5100 BLOCK N 1ST ST,"5100 N First St, San Jose, CA 95112, USA",37.424756,-121.9702214
W ROSEMARY ST / KEONCREST AV,"W Rosemary St & Keoncrest Ave, San Jose, CA 95112, USA",37.3596446,-121.9091949
700 BLOCK N 19TH ST,"700 N 19th St, San Jose, CA 95112, USA",37.3577043,-121.8821686
700 BLOCK GOLDEN CREEK TR,"700 Golden Creek Terrace, San Jose, CA 95111, USA",37.2762811,-121.8089807
3400 BLOCK AMBUM AV,"3400 Ambum Ave, San Jose, CA 95148, USA",37.3310293,-121.7826276
600 BLOCK MICHIGAN AV,"600 Michigan Ave, San Jose, CA 95125, USA",37.3052916,-121.8927985
600 BLOCK GRIDLEY ST,"600 Gridley St, San Jose, CA 95127, USA",37.3829495,-121.8350551
MT KENYA DR / MT MADONNA DR,"Mt Madonna Dr & Mt Kenya Dr, San Jose, CA 95127, USA",37.3510899,-121.7993185
MONTEREY RD/HUMBOLDT,,,
600 BLOCK MARGARET ST,"600 Margaret St, San Jose, CA 95112, USA",37.3313545,-121.8700701
200 BLOCK BENBOW AV,"200 Benbow Ave, San Jose, CA 95123, USA",37.2457924,-121.8099515
800 BLOCK SCHOOLHOUSE RD,"800 Schoolhouse Rd, San Jose, CA 95138, USA",37.2471847,-121.7655067
1600 BLOCK RAQUEL CT,"1600 Raquel Ct, San Jose, CA 95128, USA",37.3059654,-121.9237783
ROSEDALE DR / EDEN AV,"Eden Ave & Rosedale Dr, San Jose, CA 95117, USA",37.3132792,-121.954619
1800 BLOCK PARKDALE DR,"1800 Parkdale Way, San Jose, CA 95127, USA",37.3451966,-121.8101069
1900 BLOCK LOCHNESS WY,"1900 Loch Ness Way, San Jose, CA 95121, USA",37.3069139,-121.8050704
HWY 280/MCLAUGHLIN,"280 McLaughlin Ave, San Jose, CA 95116, USA",37.3413479,-121.8619582
600 BLOCK SHADOW CREEK DR,"600 Shadow Creek Dr, San Jose, CA 95136, USA",37.27886280000001,-121.8608855
HY 87/280 RAMP,"CA-87, San Jose, CA 95110, USA",37.3345465,-121.8972887
DICKINSON DR / BLOM DR,"Blom Dr & Dickinson Dr, San Jose, CA 95111, USA",37.2730638,-121.8084283
1500 BLOCK HEMMINGWAY RD,"1500 Hemmingway Rd, San Jose, CA 95132, USA",37.4076241,-121.847232
SAPPHIRE CT / CHYNOWETH AV,"Chynoweth Ave & Sapphire Ct, San Jose, CA 95136, USA",37.25834,-121.8648323
VISTAMONT DR / CARLSEN WY,"Vistamont Dr & Carlsen Way, San Jose, CA 95118, USA",37.2710048,-121.8849429
MCCREERY AV / KAMMERER AV,"McCreery Ave & Kammerer Ave, San Jose, CA 95116, USA",37.348738,-121.8472892
CHYNOWETH AV / HEAVEN VALLEY CT,"Heaven Valley Ct & Chynoweth Ave, San Jose, CA 95136, USA",37.25886,-121.8287154
GAY AV / PLEASANT RIDGE AV,"Pleasant Ridge Ave & Gay Ave, San Jose, CA 95127, USA",37.36840979999999,-121.8363251
800 BLOCK RACE ST,"800 Race St, San Jose, CA 95126, USA",37.3127102,-121.9106644
2700 BLOCK YERBA BUENA RD,"2700 Yerba Buena Rd, San Jose, CA 95121, USA",37.29724119999999,-121.7762123
POLO / SUNSET,"San Jose, CA, USA",37.33874,-121.8852525
MCGINNESS AV / EL MONTE WY,"McGinness Ave & El Monte Way, San Jose, CA 95127, USA",37.3439299,-121.817048
2000 BLOCK MONTEREY HY,"2000 Monterey Rd, San Jose, CA 95112, USA",37.30687959999999,-121.8635994
1300 BLOCK BILBO CT,"1300 Bilbo Ct, San Jose, CA 95121, USA",37.3040196,-121.8215072
SPRINGFIELD/DAKOTA,"Dakota Dr & Springfield Way, San Jose, CA 95111, USA",37.2957311,-121.8331437
1600 BLOCK MT RAINIER DR,"1600 Mt Rainier Dr, San Jose, CA 95127, USA",37.347841,-121.8102453
E HAMILTON AV / N LEIGH AV,"N Leigh Ave & E Hamilton Ave, Campbell, CA 95125, USA",37.2942991,-121.9226013
PAYNE AV / ANTONIO LN,"Payne Ave & Antonio Ln, San Jose, CA 95117, USA",37.3015387,-121.9577237
MEADOW LN / STORY RD,"Story Rd, San Jose, CA, USA",37.3460141,-121.8342367
1900 BLOCK ZANKER RD,"1900 Zanker Rd, San Jose, CA 95112, USA",37.3752306,-121.9103311
3900 BLOCK YOLO DR,"3900 Yolo Dr, San Jose, CA 95136, USA",37.2730962,-121.8581572
4200 BLOCK RUBY AV,"4200 Ruby Ave, San Jose, CA 95135, USA",37.3085031,-121.7709047
STATE ST / ARCHER ST,,,
1000 BLOCK OAKTREE DR,"1000 Oaktree Dr, San Jose, CA 95129, USA",37.3095385,-122.0004965
LINCOLN AV / HUSTED AV,"Lincoln Ave & Husted Ave, San Jose, CA 95125, USA",37.2862526,-121.8852909
SERRANO AV / EAST HILLS DR,"Serrano Ave & E Hills Dr, Alum Rock, CA 95127, USA",37.364176,-121.8220039
TWIN LAKES/LAKEVIEW,"535 N 5th St, San Jose, CA 95112, USA",37.3474884,-121.8936593
3500 BLOCK KIRK RD,"3500 Kirk Rd, San Jose, CA 95124, USA",37.2644627,-121.9070818
LAKEWOOD DR / SHADOWVALE WY,"Shadowvale Way & Lakewood Dr, San Jose, CA 95132, USA",37.4052724,-121.881422
5300 BLOCK GARRISON CL,"5300 Garrison Cir, San Jose, CA 95123, USA",37.2578159,-121.808162
HYLAND/ TALMADGE,"Hyland Ave & Talmadge Ave, Alum Rock, CA 95127, USA",37.3689574,-121.8282325
3400 BLOCK PISCES DR,"3400 Pisces Dr, San Jose, CA 95111, USA",37.28962850000001,-121.8310481
WOODSET DR / S JACKSON AV,"Woodset Dr & S Jackson Ave, San Jose, CA 95116, USA",37.3562591,-121.8414415
OLD PIEDMONT RD / ROWLEY DR,,,
400 BLOCK FONICK DR,"400 Fonick Dr, San Jose, CA 95111, USA",37.26979559999999,-121.7992855
5100 BLOCK FELL AV,"5100 Fell Ave, San Jose, CA 95136, USA",37.25948899999999,-121.8662828
4500 BLOCK RENAISSANCE DR,"4500 Renaissance Dr, San Jose, CA 95134, USA",37.412675,-121.959975
3400 BLOCK SILVER CREEK RD,"3400 Silver Creek Rd, San Jose, CA 95121, USA",37.3047791,-121.8088125
5300 BLOCK TURNER DR,"Turner Dr, San Jose, CA 95128, USA",37.3141656,-121.9349251
2400 BLOCK DUMONT CT,"2400 Dumont Ct, San Jose, CA 95122, USA",37.3460301,-121.8271766
PIXANNE/CUNNINGHAM,,,
AUTUMN CT,"Autumn Ct, San Jose, CA 95110, USA",37.3355906,-121.9011123
300 BLOCK AKLAN CT,"300 Aklan Ct, San Jose, CA 95119, USA",37.2285636,-121.7976439
ALMADEN BL / PARK AVE,"S Almaden Blvd & Park Ave, San Jose, CA 95113, USA",37.3307909,-121.8923834
N 1ST ST / RIVER OAKS PY,"River Oaks Pkwy & N First St, San Jose, CA 95134, USA",37.4020207,-121.9396566
CLARK WY / NEWPORT AV,"Clark Way & Newport Ave, San Jose, CA 95125, USA",37.2942698,-121.89457
1000 BLOCK REGENCY KNOLL DR,"1000 Regency Knoll Dr, San Jose, CA 95129, USA",37.3072391,-122.0112255
3100 BLOCK EDENBANK DR,"3100 Edenbank Dr, San Jose, CA 95148, USA",37.31995390000001,-121.7900515
2500 BLOCK POPLARWOOD WY,"2500 Poplarwood Way, San Jose, CA 95132, USA",37.4079477,-121.8870032
KINGMAN AV / DELAND AV,"Deland Ave & Kingman Ave, San Jose, CA 95128, USA",37.31304300000001,-121.9160282
3500 BLOCK PALAMILLA DR,"3500 Palmilla Dr, San Jose, CA 95134, USA",37.407955,-121.9376672
3000 BLOCK OLD ALMADEN RD,"3000 Old Almaden Rd, San Jose, CA 95118, USA",37.278412,-121.8782345
2100 BLOCK SUNOFET,"2100 S Sunset Ave, San Jose, CA 95116, USA",37.3434779,-121.8379902
ARENA GREENS PARK/SANTA CLARA,"Arena Green Park, 345 W Santa Clara St, San Jose, CA 95113, USA",37.3329852,-121.8993618
5700 BLOCK PRESTON DR,"5700 Preston Dr, San Jose, CA 95124, USA",37.2330944,-121.9035482
RICHLAND AV / MAYETTE AV,"Mayette Ave & Richland Ave, San Jose, CA 95125, USA",37.285863,-121.8888628
500 BLOCK BRANHAM LANE EAST,"500 Branham Ln E, San Jose, CA 95111, USA",37.2675893,-121.8080686
4400 BLOCK AZZARELLO CT,"4400 Azzarello Ct, San Jose, CA 95121, USA",37.3013732,-121.7768652
MABURY/BERRYESSA,"Mabury Rd & Berryessa Rd, San Jose, CA 95133, USA",37.3628926,-121.8858966
1400 BLOCK WINTERPARK WY,"1400 Winterpark Way, San Jose, CA 95122, USA",37.335035,-121.8287676
500 BLOCK S 1ST ST,,,
MCLAUGHLIN AV / SAGEMILL CT,"Sagemill Ct & McLaughlin Ave, San Jose, CA 95121, USA",37.3058059,-121.8274484
44000 BLOCK S BASCOM AV,"S Bascom Ave, California, USA",37.2883117,-121.931789
1000 BLOCK SUMMERSIDE DR,"1000 Summerside Dr, San Jose, CA 95122, USA",37.3159186,-121.8433262
1900 BLOCK SANTIAGO AV,"1900 Santiago Ave, San Jose, CA 95122, USA",37.3300046,-121.8200567
1600 BLOCK EL DORADO AV,"1600 El Dorado Ave, San Jose, CA 95126, USA",37.33611,-121.9322919
2100 BLOCK LINCOLN AV,"2100 Lincoln Ave, San Jose, CA 95125, USA",37.2924792,-121.8894801
5100 BLOCK SEVERANCE DR,"5100 Severance Dr, San Jose, CA 95136, USA",37.2588134,-121.8609639
BABE RUTH DR / DALTREY WY,"Daltrey Way & Babe Ruth Dr, San Jose, CA 95132, USA",37.4049008,-121.8729695
HWY 87/HWY 280,,,
800 BLOCK GATEVIEW DR,"800 Gateview Dr, San Jose, CA 95133, USA",37.3775892,-121.8568942
3400 BLOCK SUGARCREEK DR,"3400 Sugarcreek Ct, San Jose, CA 95121, USA",37.3048961,-121.8102429
N 18TH ST / E HEDDING ST,"N 18th St & E Hedding St, San Jose, CA 95112, USA",37.3614864,-121.8862569
S 2ND ST / FOUNTAIN AV,"S Second St, San Jose, CA, USA",37.3248456,-121.8807227
COE AV / RAMONA AV,"Coe Ave & Ramona Ave, San Jose, CA 95125, USA",37.3132119,-121.9028765
DAVID AV / DE TRACEY ST,"David Ave & De Tracey St, San Jose, CA 95128, USA",37.2975619,-121.9471502
1000 BLOCK WHEAT CT,"1000 Wheat Ct, San Jose, CA 95127, USA",37.3653695,-121.8036619
EWER DR / SAMSON WY,"Ewer Dr & Samson Way, San Jose, CA 95124, USA",37.2567804,-121.9131798
MCCREERY AV / E WILLIAM ST,"McCreery Ave & E William St, San Jose, CA 95116, USA",37.350073,-121.8477697
SMITHERS DR / QUIMBY RD,"Smithers Dr & Quimby Rd, San Jose, CA 95148, USA",37.3251433,-121.8029156
DIADEM DR / PACINA DR,"Diadem Dr & Pacina Dr, San Jose, CA 95116, USA",37.348891,-121.8356052
BLOSSOM HILL/ASHYIRE,"Blossom Hill Rd & Ayrshire Dr, San Jose, CA 95118, USA",37.2483876,-121.8823725
RICE DR / RICE CT,"Rice Dr & Rice Ct, San Jose, CA 95111, USA",37.2657289,-121.8177146
1600 BLOCK BLOSSOM HILL RD,"1600 Blossom Hill Rd, San Jose, CA 95124, USA",37.2363591,-121.9036358
13600 BLOCK WOODBUREN WY,"13600 Woodburn Way, San Jose, CA 95127, USA",37.357968,-121.829709
GREAT OAKS BLV/NB HY 85,,,
NB 85 FROM GREAT OAKS RP / GREAT OAKS BL,"100 Great Oaks Blvd #150, San Jose, CA 95119, USA",37.232662,-121.778503
KETTMANN RD / ELKINS WY,"Elkins Wy & Kettmann Rd, San Jose, CA 95121, USA",37.3094129,-121.7952755
00 BLOCK S 28TH ST,"0 S 28th St, San Jose, CA 95116, USA",37.3486804,-121.8641177
1200 BLOCK MILLER AV,"1200 Miller Ave, San Jose, CA 95129, USA",37.302829,-122.0147275
6100 BLOCK COUNTESS DR,"6100 Countess Dr, San Jose, CA 95129, USA",37.3035991,-122.0117107
COUNTESS DR / QUEEN ANNE DR,"Countess Dr & Queen Anne Dr, San Jose, CA 95129, USA",37.3037451,-122.0107939
OZ WAY / ALMADEN BL,"Almaden Blvd, San Jose, CA, USA",37.3298571,-121.8917792
TUSCON/MESA,"Mesa Dr & Tucson Dr, San Jose, CA 95118, USA",37.2487532,-121.8764798
1600 BLOCK PATIO DR,"1600 Patio Dr, San Jose, CA 95125, USA",37.2887262,-121.9139096
RHODA DR / OAKMONT DR,"Rhoda Dr & Oakmont Dr, San Jose, CA 95117, USA",37.3046633,-121.9711785
ALBANESE CL / GIER CT,"Albanese Cir & Gier Ct, San Jose, CA 95111, USA",37.3079501,-121.8451218
DON ANDRES WY / DON JOSE WY,"Don Andres Way & Don Jose Way, San Jose, CA 95123, USA",37.2540476,-121.8374764
MONTEREY/TULLY,"Tully Rd & Monterey Rd, San Jose, CA 95111, USA",37.3036263,-121.8610665
100 BLOCK KEYES ST,"100 Keyes St, San Jose, CA 95112, USA",37.3207508,-121.8762579
MINNESOTA AV / BLEWETT AV,"Minnesota Ave & Blewett Ave, San Jose, CA 95125, USA",37.3042826,-121.8962241
SANTA CLARA / 4TH ST,"S 4th St & E Santa Clara St, San Jose, CA 95112, USA",37.3376819,-121.8874261
TIMBER CREEK DR / DOXEY DR,"Timber Creek Dr & Doxey Dr, San Jose, CA 95131, USA",37.3901274,-121.8738096
S 10TH ST / ELIZABETH ST,"Elizabeth St & S 10th St, San Jose, CA 95112, USA",37.3401375,-121.8806124
500 BLOCK SKALL DR,"500 Skall Dr, San Jose, CA 95111, USA",37.2840026,-121.826905
SAN BERNARDINO WY / COSTA MESA DR,"Costa Mesa Dr & San Bernardino Way, San Jose, CA 95111, USA",37.2818027,-121.8279865
BRANHAM LN / MIA CL,"Mia Cir & Branham Ln, San Jose, CA 95136, USA",37.2660075,-121.8392372
2500 BLOCK EASTON WY,"2500 Easton Way, San Jose, CA 95133, USA",37.3746482,-121.8494446
WELCH AV / RHODA DR,"Rhoda Dr & Welch Ave, San Jose, CA 95117, USA",37.3048052,-121.9669255
5300 BLOCK MERIDIAN AV,"5300 Meridian Ave, San Jose, CA 95118, USA",37.2478298,-121.8933703
BLOSSOM AV / COLLEEN DR,"Blossom Ave & Colleen Dr, San Jose, CA 95123, USA",37.2311892,-121.8410527
4900 BLOCK CORBIN AV,"4900 Corbin Ave, San Jose, CA 95118, USA",37.2575459,-121.8838278
MCKENDRIE ST / THE ALAMEDA,"The Alameda & McKendrie St, San Jose, CA 95126, USA",37.3417413,-121.9240947
2100 BLOCK PIEDMONT RD,"2100 Piedmont Rd, San Jose, CA 95132, USA",37.41820269999999,-121.8582461
6900 BLOCK ALMADEN EX,"6900 Almaden Expy, San Jose, CA 95120, USA",37.2105682,-121.8457976
900 BLOCK GLENRIDGE DR,"900 Glenridge Dr, San Jose, CA 95136, USA",37.2704231,-121.871562
1500 BLOCK WATERWHEEL DR,,,
CYCLAMEN CT / GAZANIA DR,"Gazania Dr & Cyclamen Ct, San Jose, CA 95111, USA",37.2651837,-121.8142964
1100 BLOCK PRESCOTT AVE,"Prescott Ave, San Jose, CA 95124, USA",37.2603259,-121.9204379
300 BLOCK ECHO VALLEY RD,"Echo Valley Dr, San Jose, CA 95120, USA",37.2050849,-121.8633089
BUCKEYE DR / SENTER RD,"Senter Rd & Buckeye Dr, San Jose, CA 95111, USA",37.2873801,-121.8275199
KNIGHTS BRIDGE RD / MORRILL AV,"Knights Bridge Rd & Morrill Ave, San Jose, CA 95132, USA",37.404335,-121.8667774
TERNER WY / CHYNOWETH AV,,,
SEATLE/EXTRADITION,,,
2400 BLOCK ALLEN AV,"Allen Ave, San Jose, CA 95123, USA",37.2446353,-121.8564644
BLUEFIELD DR / W CAPITOL EX,,,
GLEN HANLEIGH DR / GLEN LOMAN WY,"Glen Hanleigh Dr & Glen Loman Way, San Jose, CA 95148, USA",37.3289904,-121.8100334
TALLAHASSEE DR / BARLOW AV,"Tallahassee Dr & Barlow Ave, San Jose, CA 95122, USA",37.343042,-121.8290307
CHESSINGTON DR / SIERRA RD,"Chessington Dr & Sierra Rd, San Jose, CA 95131, USA",37.3720491,-121.8826461
BIRD AV / BYERLEY AV,"Byerley Ave & Bird Ave., San Jose, CA 95125, USA",37.2993796,-121.8838787
3400 BLOCK ST HELENA,,,
600 BLOCK ARDIS AV,"600 Ardis Ave, San Jose, CA 95117, USA",37.3156854,-121.9574449
ANNIE LAURIE WY / BAGPIPE WY,"Bagpipe Way & Annie Laurie Way, San Jose, CA 95121, USA",37.306087,-121.8091621
5300 BLOCK MANGO BLOSSOM CT,"5300 Mango Blossom Ct, San Jose, CA 95123, USA",37.2588194,-121.8128781
400 BLOCK ELIZABETH ST,"400 Elizabeth St, San Jose, CA 95112, USA",37.3396315,-121.8816878
2600 BLOCK CORTEZ DR,"2600 Cortez Dr, Santa Clara, CA 95051, USA",37.3686887,-121.9749264
4000 BLOCK PALADIN DR,"4000 Paladin Dr, San Jose, CA 95124, USA",37.2590686,-121.9112087
PENSACOLA DR / SARASOTA WY,"Sarasota Way & Pensacola Dr, San Jose, CA 95122, USA",37.3246514,-121.8339192
200 BLOCK S 16TH ST,"200 S 16th St, San Jose, CA 95112, USA",37.3401447,-121.872849
BLOSSOM HILL/ ALAMEDA EX,,,
BLOSSOM HILL/ALMADEN BLVD,"Blossom Hill Rd & Almaden Expy, San Jose, CA 95118, USA",37.2509041,-121.8754524
HWY 101/ALUM ROCK AVE,,,
00 BLOCK OLDWELL CT,"Oldwell Ct, San Jose, CA 95138, USA",37.2490199,-121.789824
200 BLOCK N CLAREMONT AV,"200 N Claremont Ave, San Jose, CA 95127, USA",37.3749942,-121.8276231
S KDUC ST/ ENESCO,,,
800 BLOCK CORLISTA DR,"800 Corlista Dr, San Jose, CA 95128, USA",37.3125422,-121.9182886
1700 BLOCK EMORY ST,"1700 Emory St, San Jose, CA 95126, USA",37.3317056,-121.9303901
LAKEWOOD DR / AUTUMNVALE DR,"Lakewood Dr & Autumnvale Dr, San Jose, CA 95132, USA",37.4066275,-121.8813325
2100 BLOCK LAUSENT,"St Laurent Ct, San Jose, CA 95127, USA",37.380831,-121.8186985
2100 BLOCK LAUSETT AV,"2100 Lausett Ave, San Jose, CA 95116, USA",37.3538556,-121.8476841
3700 BLOCK MARCHANT DR,"3700 Marchant Dr, San Jose, CA 95127, USA",37.3672206,-121.8038009
ALVIN AVE/TULLY RD,"Alvin Ave & Tully Rd, San Jose, CA 95121, USA",37.320249,-121.8288715
CAS DR / SKALL DR,"Skall Dr & Cas Dr, San Jose, CA 95111, USA",37.2834136,-121.8280143
6400 BLOCK PELHAM CT,"6400 Pelham Ct, San Jose, CA 95123, USA",37.2279091,-121.8134771
2200 BLOCK LYONS CT,"2200 Lyons Ct, San Jose, CA 95116, USA",37.3490516,-121.8367817
RHAPSODY WY / HARMONY LN,"Harmony Ln & Rhapsody Way, San Jose, CA 95111, USA",37.276464,-121.8192715
CLARK ST / DOROTHY AV,"Dorothy Ave, San Jose, CA 95125, USA",37.3113622,-121.8895412
4900 BLOCK CAROLINE WY,"4900 Caroline Way, San Jose, CA 95124, USA",37.2490116,-121.920033
1300 BLOCK SUN BEAM CL,"1300 Sunbeam Cir, San Jose, CA 95122, USA",37.3325699,-121.8489167
